recorded_time,temperature,sensor_type
2026-03-29T00:00,-0.9284474885844816,UNKNOWN
2026-03-29T00:01,-1.0284474885844759,UNKNOWN
2026-03-29T00:02,-0.9284474885844816,UNKNOWN
2026-03-29T00:03,-1.0284474885844759,UNKNOWN
2026-03-29T00:04,-1.0284474885844759,UNKNOWN
2026-03-29T00:05,-1.1284474885844773,UNKNOWN
2026-03-29T00:06,-1.1284474885844773,UNKNOWN
2026-03-29T00:07,-1.1284474885844773,UNKNOWN
2026-03-29T00:08,-1.0284474885844759,UNKNOWN
2026-03-29T00:09,-1.1284474885844773,UNKNOWN
2026-03-29T00:10,-1.0284474885844759,UNKNOWN
2026-03-29T00:11,-1.1284474885844773,UNKNOWN
2026-03-29T00:12,-1.1284474885844773,UNKNOWN
2026-03-29T00:13,-1.0284474885844759,UNKNOWN
2026-03-29T00:14,-1.0284474885844759,UNKNOWN
2026-03-29T00:15,-1.0284474885844759,UNKNOWN
2026-03-29T00:16,-1.0284474885844759,UNKNOWN
2026-03-29T00:17,-1.1284474885844773,UNKNOWN
2026-03-29T00:18,-1.1284474885844773,UNKNOWN
2026-03-29T00:19,-1.2284474885844787,UNKNOWN
2026-03-29T00:20,-1.2284474885844787,UNKNOWN
2026-03-29T00:21,-1.2284474885844787,UNKNOWN
2026-03-29T00:22,-1.2284474885844787,UNKNOWN
2026-03-29T00:23,-1.4284474885844816,UNKNOWN
2026-03-29T00:24,-1.6284474885844773,UNKNOWN
2026-03-29T00:25,-1.8284474885844801,UNKNOWN
2026-03-29T00:27,-1.928447488584478,UNKNOWN
2026-03-29T00:28,-1.7284474885844787,UNKNOWN
2026-03-29T00:29,-1.6284474885844773,UNKNOWN
2026-03-29T00:30,-1.6284474885844773,UNKNOWN
2026-03-29T00:31,-1.7284474885844787,UNKNOWN
2026-03-29T00:32,-1.7284474885844787,UNKNOWN
2026-03-29T00:33,-1.928447488584478,UNKNOWN
2026-03-29T00:34,-2.1284474885844773,UNKNOWN
2026-03-29T00:35,-2.0284474885844794,UNKNOWN
2026-03-29T00:36,-2.1284474885844773,UNKNOWN
2026-03-29T00:37,-2.2284474885844787,UNKNOWN
2026-03-29T00:38,-2.32844748858448,UNKNOWN
2026-03-29T00:39,-2.32844748858448,UNKNOWN
2026-03-29T00:40,-2.2284474885844787,UNKNOWN
2026-03-29T00:41,-2.2284474885844787,UNKNOWN
2026-03-29T00:42,-2.2284474885844787,UNKNOWN
2026-03-29T00:43,-2.1284474885844773,UNKNOWN
2026-03-29T00:44,-1.928447488584478,UNKNOWN
2026-03-29T00:45,-1.6284474885844773,UNKNOWN
2026-03-29T00:46,-1.4284474885844816,UNKNOWN
2026-03-29T00:47,-1.3284474885844801,UNKNOWN
2026-03-29T00:48,-1.1284474885844773,UNKNOWN
2026-03-29T00:49,-1.0284474885844759,UNKNOWN
2026-03-29T00:50,-0.9284474885844816,UNKNOWN
2026-03-29T00:51,-0.8284474885844801,UNKNOWN
2026-03-29T00:52,-0.7284474885844787,UNKNOWN
2026-03-29T00:53,-0.6284474885844773,UNKNOWN
2026-03-29T00:54,-0.7284474885844787,UNKNOWN
2026-03-29T00:55,-0.8284474885844801,UNKNOWN
2026-03-29T00:56,-1.0284474885844759,UNKNOWN
2026-03-29T00:57,-1.2284474885844787,UNKNOWN
2026-03-29T00:58,-1.3284474885844801,UNKNOWN
2026-03-29T00:59,-1.3284474885844801,UNKNOWN
2026-03-29T01:00,-1.4284474885844816,UNKNOWN
2026-03-29T01:01,-1.5284474885844759,UNKNOWN
2026-03-29T01:02,-1.5284474885844759,UNKNOWN
2026-03-29T01:03,-1.4284474885844816,UNKNOWN
2026-03-29T01:04,-1.4284474885844816,UNKNOWN
2026-03-29T01:05,-1.2284474885844787,UNKNOWN
2026-03-29T01:06,-1.1284474885844773,UNKNOWN
2026-03-29T01:07,-1.0284474885844759,UNKNOWN
2026-03-29T01:08,-0.9284474885844816,UNKNOWN
2026-03-29T01:09,-0.8284474885844801,UNKNOWN
2026-03-29T01:10,-0.7284474885844787,UNKNOWN
2026-03-29T01:11,-0.6284474885844773,UNKNOWN
2026-03-29T01:12,-0.5284474885844759,UNKNOWN
2026-03-29T01:13,-0.5284474885844759,UNKNOWN
2026-03-29T01:14,-0.42844748858448156,UNKNOWN
2026-03-29T01:15,-0.32844748858448014,UNKNOWN
2026-03-29T01:16,-0.32844748858448014,UNKNOWN
2026-03-29T01:17,-0.42844748858448156,UNKNOWN
2026-03-29T01:18,-0.5284474885844759,UNKNOWN
2026-03-29T01:19,-0.8284474885844801,UNKNOWN
2026-03-29T01:20,-1.1284474885844773,UNKNOWN
2026-03-29T01:21,-1.4284474885844816,UNKNOWN
2026-03-29T01:22,-1.5284474885844759,UNKNOWN
2026-03-29T01:23,-1.5284474885844759,UNKNOWN
2026-03-29T01:24,-1.5284474885844759,UNKNOWN
2026-03-29T01:25,-1.4284474885844816,UNKNOWN
2026-03-29T01:26,-1.4284474885844816,UNKNOWN
2026-03-29T01:27,-1.5284474885844759,UNKNOWN
2026-03-29T01:28,-1.3284474885844801,UNKNOWN
2026-03-29T01:29,-1.4284474885844816,UNKNOWN
2026-03-29T01:30,-1.3284474885844801,UNKNOWN
2026-03-29T01:31,-1.4284474885844816,UNKNOWN
2026-03-29T01:32,-1.3284474885844801,UNKNOWN
2026-03-29T01:33,-1.3284474885844801,UNKNOWN
2026-03-29T01:34,-1.3284474885844801,UNKNOWN
2026-03-29T01:35,-1.3284474885844801,UNKNOWN
2026-03-29T01:36,-1.3284474885844801,UNKNOWN
2026-03-29T01:37,-1.3284474885844801,UNKNOWN
2026-03-29T01:38,-1.3284474885844801,UNKNOWN
2026-03-29T01:39,-1.3284474885844801,UNKNOWN
2026-03-29T01:40,-1.4284474885844816,UNKNOWN
2026-03-29T01:41,-1.3284474885844801,UNKNOWN
2026-03-29T01:42,-1.3284474885844801,UNKNOWN
2026-03-29T01:43,-0.9284474885844816,UNKNOWN
2026-03-29T01:44,-0.6284474885844773,UNKNOWN
2026-03-29T01:45,-0.32844748858448014,UNKNOWN
2026-03-29T01:46,-0.028447488584475877,UNKNOWN
2026-03-29T01:47,0.17155251141551986,UNKNOWN
2026-03-29T01:48,0.3715525114155227,UNKNOWN
2026-03-29T01:49,0.5715525114155184,UNKNOWN
2026-03-29T01:50,0.8715525114155227,UNKNOWN
2026-03-29T01:51,1.0715525114155184,UNKNOWN
2026-03-29T01:52,1.1715525114155199,UNKNOWN
2026-03-29T01:53,1.3715525114155227,UNKNOWN
2026-03-29T01:54,1.4715525114155241,UNKNOWN
2026-03-29T01:55,1.6715525114155199,UNKNOWN
2026-03-29T01:56,1.7715525114155213,UNKNOWN
2026-03-29T01:57,1.8715525114155227,UNKNOWN
2026-03-29T01:58,1.9715525114155241,UNKNOWN
2026-03-29T01:59,1.9715525114155241,UNKNOWN
2026-03-29T02:00,2.0715525114155184,UNKNOWN
2026-03-29T02:01,2.17155251141552,UNKNOWN
2026-03-29T02:02,2.17155251141552,UNKNOWN
2026-03-29T02:03,2.2715525114155213,UNKNOWN
2026-03-29T02:04,2.2715525114155213,UNKNOWN
2026-03-29T02:05,2.3715525114155227,UNKNOWN
2026-03-29T02:06,2.3715525114155227,UNKNOWN
2026-03-29T02:07,2.471552511415524,UNKNOWN
2026-03-29T02:08,2.471552511415524,UNKNOWN
2026-03-29T02:09,2.471552511415524,UNKNOWN
2026-03-29T02:10,2.471552511415524,UNKNOWN
2026-03-29T02:11,2.471552511415524,UNKNOWN
2026-03-29T02:12,2.5715525114155184,UNKNOWN
2026-03-29T02:13,2.5715525114155184,UNKNOWN
2026-03-29T02:14,2.5715525114155184,UNKNOWN
2026-03-29T02:15,2.5715525114155184,UNKNOWN
2026-03-29T02:16,2.5715525114155184,UNKNOWN
2026-03-29T02:17,2.5715525114155184,UNKNOWN
2026-03-29T02:18,2.5715525114155184,UNKNOWN
2026-03-29T02:19,2.5715525114155184,UNKNOWN
2026-03-29T02:20,2.5715525114155184,UNKNOWN
2026-03-29T02:21,2.5715525114155184,UNKNOWN
2026-03-29T02:22,2.5715525114155184,UNKNOWN
2026-03-29T02:23,2.5715525114155184,UNKNOWN
2026-03-29T02:24,2.5715525114155184,UNKNOWN
2026-03-29T02:25,2.5715525114155184,UNKNOWN
2026-03-29T02:26,2.471552511415524,UNKNOWN
2026-03-29T02:27,2.2715525114155213,UNKNOWN
2026-03-29T02:28,1.9715525114155241,UNKNOWN
2026-03-29T02:29,1.7715525114155213,UNKNOWN
2026-03-29T02:30,1.5715525114155184,UNKNOWN
2026-03-29T02:31,1.4715525114155241,UNKNOWN
2026-03-29T02:32,1.3715525114155227,UNKNOWN
2026-03-29T02:33,1.3715525114155227,UNKNOWN
2026-03-29T02:34,1.2715525114155213,UNKNOWN
2026-03-29T02:35,1.1715525114155199,UNKNOWN
2026-03-29T02:36,1.1715525114155199,UNKNOWN
2026-03-29T02:37,1.0715525114155184,UNKNOWN
2026-03-29T02:38,1.0715525114155184,UNKNOWN
2026-03-29T02:39,0.9715525114155241,UNKNOWN
2026-03-29T02:40,0.9715525114155241,UNKNOWN
2026-03-29T02:41,0.9715525114155241,UNKNOWN
2026-03-29T02:42,0.8715525114155227,UNKNOWN
2026-03-29T02:43,0.8715525114155227,UNKNOWN
2026-03-29T02:44,0.8715525114155227,UNKNOWN
2026-03-29T02:45,0.7715525114155213,UNKNOWN
2026-03-29T02:46,0.7715525114155213,UNKNOWN
2026-03-29T02:47,0.7715525114155213,UNKNOWN
2026-03-29T02:48,0.7715525114155213,UNKNOWN
2026-03-29T02:49,0.7715525114155213,UNKNOWN
2026-03-29T02:50,0.7715525114155213,UNKNOWN
2026-03-29T02:51,0.6715525114155199,UNKNOWN
2026-03-29T02:52,0.6715525114155199,UNKNOWN
2026-03-29T02:53,0.6715525114155199,UNKNOWN
2026-03-29T02:54,0.6715525114155199,UNKNOWN
2026-03-29T02:55,0.6715525114155199,UNKNOWN
2026-03-29T02:56,0.5715525114155184,UNKNOWN
2026-03-29T02:57,0.6715525114155199,UNKNOWN
2026-03-29T02:58,0.5715525114155184,UNKNOWN
2026-03-29T02:59,0.6715525114155199,UNKNOWN
2026-03-29T04:00,0.5715525114155184,UNKNOWN
2026-03-29T04:01,0.5715525114155184,UNKNOWN
2026-03-29T04:02,0.6715525114155199,UNKNOWN
2026-03-29T04:03,0.6715525114155199,UNKNOWN
2026-03-29T04:04,0.7715525114155213,UNKNOWN
2026-03-29T04:05,0.7715525114155213,UNKNOWN
2026-03-29T04:06,0.8715525114155227,UNKNOWN
2026-03-29T04:07,0.5715525114155184,UNKNOWN
2026-03-29T04:08,0.4715525114155241,UNKNOWN
2026-03-29T04:09,0.3715525114155227,UNKNOWN
2026-03-29T04:10,0.2715525114155213,UNKNOWN
2026-03-29T04:11,0.2715525114155213,UNKNOWN
2026-03-29T04:12,0.2715525114155213,UNKNOWN
2026-03-29T04:13,0.3715525114155227,UNKNOWN
2026-03-29T04:14,0.3715525114155227,UNKNOWN
2026-03-29T04:15,0.3715525114155227,UNKNOWN
2026-03-29T04:16,0.2715525114155213,UNKNOWN
2026-03-29T04:17,0.07155251141551844,UNKNOWN
2026-03-29T04:18,-0.028447488584475877,UNKNOWN
2026-03-29T04:19,-0.028447488584475877,UNKNOWN
2026-03-29T04:20,0.07155251141551844,UNKNOWN
2026-03-29T04:21,0.17155251141551986,UNKNOWN
2026-03-29T04:22,0.2715525114155213,UNKNOWN
2026-03-29T04:23,0.4715525114155241,UNKNOWN
2026-03-29T04:24,0.5715525114155184,UNKNOWN
2026-03-29T04:25,0.6715525114155199,UNKNOWN
2026-03-29T04:26,0.7715525114155213,UNKNOWN
2026-03-29T04:27,0.8715525114155227,UNKNOWN
2026-03-29T04:28,0.9715525114155241,UNKNOWN
2026-03-29T04:29,1.0715525114155184,UNKNOWN
2026-03-29T04:30,1.1715525114155199,UNKNOWN
2026-03-29T04:31,1.2715525114155213,UNKNOWN
2026-03-29T04:32,1.2715525114155213,UNKNOWN
2026-03-29T04:33,1.3715525114155227,UNKNOWN
2026-03-29T04:34,1.4715525114155241,UNKNOWN
2026-03-29T04:35,1.4715525114155241,UNKNOWN
2026-03-29T04:36,1.4715525114155241,UNKNOWN
2026-03-29T04:37,1.5715525114155184,UNKNOWN
2026-03-29T04:38,1.5715525114155184,UNKNOWN
2026-03-29T04:39,1.5715525114155184,UNKNOWN
2026-03-29T04:40,1.5715525114155184,UNKNOWN
2026-03-29T04:41,1.5715525114155184,UNKNOWN
