recorded_time,temperature,sensor_type
2026-04-05T00:00,-1.4400000000000048,UNKNOWN
2026-04-05T00:01,-1.5399999999999991,UNKNOWN
2026-04-05T00:02,-1.6400000000000006,UNKNOWN
2026-04-05T00:03,-1.6400000000000006,UNKNOWN
2026-04-05T00:04,-1.6400000000000006,UNKNOWN
2026-04-05T00:05,-1.6400000000000006,UNKNOWN
2026-04-05T00:06,-1.6400000000000006,UNKNOWN
2026-04-05T00:07,-1.6400000000000006,UNKNOWN
2026-04-05T00:08,-1.6400000000000006,UNKNOWN
2026-04-05T00:09,-1.5399999999999991,UNKNOWN
2026-04-05T00:10,-1.5399999999999991,UNKNOWN
2026-04-05T00:11,-1.4400000000000048,UNKNOWN
2026-04-05T00:12,-1.4400000000000048,UNKNOWN
2026-04-05T00:13,-1.4400000000000048,UNKNOWN
2026-04-05T00:14,-1.4400000000000048,UNKNOWN
2026-04-05T00:15,-1.4400000000000048,UNKNOWN
2026-04-05T00:16,-1.4400000000000048,UNKNOWN
2026-04-05T00:18,-1.4400000000000048,UNKNOWN
2026-04-05T00:19,-1.5399999999999991,UNKNOWN
2026-04-05T00:20,-1.6400000000000006,UNKNOWN
2026-04-05T00:21,-1.740000000000002,UNKNOWN
2026-04-05T00:22,-1.6400000000000006,UNKNOWN
2026-04-05T00:23,-1.740000000000002,UNKNOWN
2026-04-05T00:24,-1.9400000000000013,UNKNOWN
2026-04-05T00:25,-2.240000000000002,UNKNOWN
2026-04-05T00:26,-2.240000000000002,UNKNOWN
2026-04-05T00:27,-2.4400000000000013,UNKNOWN
2026-04-05T00:28,-2.4400000000000013,UNKNOWN
2026-04-05T00:29,-2.4400000000000013,UNKNOWN
2026-04-05T00:30,-2.5400000000000027,UNKNOWN
2026-04-05T00:31,-2.5400000000000027,UNKNOWN
2026-04-05T00:32,-2.6400000000000006,UNKNOWN
2026-04-05T00:34,-2.6400000000000006,UNKNOWN
2026-04-05T00:35,-2.5400000000000027,UNKNOWN
2026-04-05T00:36,-2.6400000000000006,UNKNOWN
2026-04-05T00:37,-2.6400000000000006,UNKNOWN
2026-04-05T00:38,-2.6400000000000006,UNKNOWN
2026-04-05T00:39,-2.6400000000000006,UNKNOWN
2026-04-05T00:40,-2.740000000000002,UNKNOWN
2026-04-05T00:41,-2.740000000000002,UNKNOWN
2026-04-05T00:42,-2.740000000000002,UNKNOWN
2026-04-05T00:43,-2.6400000000000006,UNKNOWN
2026-04-05T00:44,-2.740000000000002,UNKNOWN
2026-04-05T00:45,-2.740000000000002,UNKNOWN
2026-04-05T00:46,-2.740000000000002,UNKNOWN
2026-04-05T00:47,-2.740000000000002,UNKNOWN
2026-04-05T00:48,-2.740000000000002,UNKNOWN
2026-04-05T00:49,-2.8400000000000034,UNKNOWN
2026-04-05T00:50,-2.9400000000000013,UNKNOWN
2026-04-05T00:51,-2.9400000000000013,UNKNOWN
2026-04-05T00:52,-2.8400000000000034,UNKNOWN
2026-04-05T00:53,-2.740000000000002,UNKNOWN
2026-04-05T00:54,-2.6400000000000006,UNKNOWN
2026-04-05T00:55,-2.0400000000000027,UNKNOWN
2026-04-05T00:56,-1.6400000000000006,UNKNOWN
2026-04-05T00:57,-1.4400000000000048,UNKNOWN
2026-04-05T00:58,-1.240000000000002,UNKNOWN
2026-04-05T00:59,-1.240000000000002,UNKNOWN
2026-04-05T01:00,-1.4400000000000048,UNKNOWN
2026-04-05T01:01,-1.5399999999999991,UNKNOWN
2026-04-05T01:02,-1.6400000000000006,UNKNOWN
2026-04-05T01:03,-1.740000000000002,UNKNOWN
2026-04-05T01:04,-1.9400000000000013,UNKNOWN
2026-04-05T01:05,-1.9400000000000013,UNKNOWN
2026-04-05T01:06,-2.0400000000000027,UNKNOWN
2026-04-05T01:07,-2.1400000000000006,UNKNOWN
2026-04-05T01:08,-2.1400000000000006,UNKNOWN
2026-04-05T01:09,-2.240000000000002,UNKNOWN
2026-04-05T01:10,-2.240000000000002,UNKNOWN
2026-04-05T01:11,-2.240000000000002,UNKNOWN
2026-04-05T01:12,-2.3400000000000034,UNKNOWN
2026-04-05T01:13,-2.3400000000000034,UNKNOWN
2026-04-05T01:14,-2.4400000000000013,UNKNOWN
2026-04-05T01:15,-2.3400000000000034,UNKNOWN
2026-04-05T01:16,-2.4400000000000013,UNKNOWN
2026-04-05T01:17,-2.4400000000000013,UNKNOWN
2026-04-05T01:18,-2.4400000000000013,UNKNOWN
2026-04-05T01:19,-2.4400000000000013,UNKNOWN
2026-04-05T01:20,-2.4400000000000013,UNKNOWN
2026-04-05T01:21,-2.5400000000000027,UNKNOWN
2026-04-05T01:22,-2.4400000000000013,UNKNOWN
2026-04-05T01:23,-2.5400000000000027,UNKNOWN
2026-04-05T01:24,-2.5400000000000027,UNKNOWN
2026-04-05T01:25,-2.5400000000000027,UNKNOWN
2026-04-05T01:26,-2.5400000000000027,UNKNOWN
2026-04-05T01:27,-2.6400000000000006,UNKNOWN
2026-04-05T01:28,-2.1400000000000006,UNKNOWN
2026-04-05T01:29,-1.8400000000000034,UNKNOWN
2026-04-05T01:30,-1.6400000000000006,UNKNOWN
2026-04-05T01:31,-1.4400000000000048,UNKNOWN
2026-04-05T01:32,-1.3400000000000034,UNKNOWN
2026-04-05T01:33,-1.240000000000002,UNKNOWN
2026-04-05T01:34,-1.240000000000002,UNKNOWN
2026-04-05T01:35,-1.1400000000000006,UNKNOWN
2026-04-05T01:36,-1.0399999999999991,UNKNOWN
2026-04-05T01:37,-0.8400000000000034,UNKNOWN
2026-04-05T01:38,-0.740000000000002,UNKNOWN
2026-04-05T01:39,-0.6400000000000006,UNKNOWN
2026-04-05T01:40,-0.44000000000000483,UNKNOWN
2026-04-05T01:41,-0.3400000000000034,UNKNOWN
2026-04-05T01:42,-0.240000000000002,UNKNOWN
2026-04-05T01:43,-0.14000000000000057,UNKNOWN
2026-04-05T01:44,-0.03999999999999915,UNKNOWN
2026-04-05T01:45,-0.14000000000000057,UNKNOWN
2026-04-05T01:46,-0.3400000000000034,UNKNOWN
2026-04-05T01:47,-0.44000000000000483,UNKNOWN
2026-04-05T01:48,-0.5399999999999991,UNKNOWN
2026-04-05T01:49,-0.6400000000000006,UNKNOWN
2026-04-05T01:50,-0.6400000000000006,UNKNOWN
2026-04-05T01:51,-0.740000000000002,UNKNOWN
2026-04-05T01:52,-0.740000000000002,UNKNOWN
2026-04-05T01:53,-0.740000000000002,UNKNOWN
2026-04-05T01:54,-0.740000000000002,UNKNOWN
2026-04-05T01:55,-0.6400000000000006,UNKNOWN
2026-04-05T01:56,-0.6400000000000006,UNKNOWN
2026-04-05T01:57,-0.6400000000000006,UNKNOWN
2026-04-05T01:58,-0.6400000000000006,UNKNOWN
2026-04-05T01:59,-0.6400000000000006,UNKNOWN
2026-04-05T02:00,-0.6400000000000006,UNKNOWN
2026-04-05T02:01,-0.5399999999999991,UNKNOWN
2026-04-05T02:02,-0.240000000000002,UNKNOWN
2026-04-05T02:03,-0.03999999999999915,UNKNOWN
2026-04-05T02:04,0.1599999999999966,UNKNOWN
2026-04-05T02:05,0.46000000000000085,UNKNOWN
2026-04-05T02:06,0.5599999999999952,UNKNOWN
2026-04-05T02:07,0.5599999999999952,UNKNOWN
2026-04-05T02:08,0.46000000000000085,UNKNOWN
2026-04-05T02:09,0.259999999999998,UNKNOWN
2026-04-05T02:10,0.259999999999998,UNKNOWN
2026-04-05T02:11,0.1599999999999966,UNKNOWN
2026-04-05T02:12,0.1599999999999966,UNKNOWN
2026-04-05T02:13,0.05999999999999517,UNKNOWN
2026-04-05T02:14,-0.240000000000002,UNKNOWN
2026-04-05T02:15,-0.6400000000000006,UNKNOWN
2026-04-05T02:16,-0.8400000000000034,UNKNOWN
2026-04-05T02:17,-1.1400000000000006,UNKNOWN
2026-04-05T02:18,-1.240000000000002,UNKNOWN
2026-04-05T02:19,-1.3400000000000034,UNKNOWN
2026-04-05T02:20,-1.4400000000000048,UNKNOWN
2026-04-05T02:21,-1.5399999999999991,UNKNOWN
2026-04-05T02:22,-1.740000000000002,UNKNOWN
2026-04-05T02:23,-1.9400000000000013,UNKNOWN
2026-04-05T02:24,-2.240000000000002,UNKNOWN
2026-04-05T02:25,-2.3400000000000034,UNKNOWN
2026-04-05T02:26,-2.1400000000000006,UNKNOWN
2026-04-05T02:27,-2.240000000000002,UNKNOWN
2026-04-05T02:28,-2.240000000000002,UNKNOWN
2026-04-05T02:29,-2.240000000000002,UNKNOWN
2026-04-05T02:30,-2.240000000000002,UNKNOWN
2026-04-05T02:31,-2.240000000000002,UNKNOWN
2026-04-05T02:32,-2.1400000000000006,UNKNOWN
2026-04-05T02:33,-2.240000000000002,UNKNOWN
2026-04-05T02:34,-2.1400000000000006,UNKNOWN
2026-04-05T02:35,-2.1400000000000006,UNKNOWN
2026-04-05T02:36,-2.1400000000000006,UNKNOWN
2026-04-05T02:37,-2.1400000000000006,UNKNOWN
2026-04-05T02:38,-2.0400000000000027,UNKNOWN
2026-04-05T02:39,-2.1400000000000006,UNKNOWN
2026-04-05T02:40,-2.1400000000000006,UNKNOWN
2026-04-05T02:41,-1.9400000000000013,UNKNOWN
2026-04-05T02:42,-1.6400000000000006,UNKNOWN
2026-04-05T02:43,-1.4400000000000048,UNKNOWN
2026-04-05T02:44,-1.1400000000000006,UNKNOWN
2026-04-05T02:45,-0.9400000000000048,UNKNOWN
2026-04-05T02:46,-0.8400000000000034,UNKNOWN
2026-04-05T02:47,-0.740000000000002,UNKNOWN
2026-04-05T02:48,-0.6400000000000006,UNKNOWN
2026-04-05T02:49,-0.44000000000000483,UNKNOWN
2026-04-05T02:50,-0.44000000000000483,UNKNOWN
2026-04-05T02:51,-0.44000000000000483,UNKNOWN
2026-04-05T02:52,-0.3400000000000034,UNKNOWN
2026-04-05T02:53,-0.240000000000002,UNKNOWN
2026-04-05T02:54,-0.240000000000002,UNKNOWN
2026-04-05T02:55,-0.240000000000002,UNKNOWN
2026-04-05T02:56,-0.240000000000002,UNKNOWN
2026-04-05T02:57,-0.240000000000002,UNKNOWN
2026-04-05T02:58,-0.240000000000002,UNKNOWN
2026-04-05T02:59,-0.3400000000000034,UNKNOWN
2026-04-05T03:00,-0.240000000000002,UNKNOWN
2026-04-05T03:01,-0.14000000000000057,UNKNOWN
2026-04-05T03:02,-0.240000000000002,UNKNOWN
2026-04-05T03:03,-0.240000000000002,UNKNOWN
2026-04-05T03:05,-0.14000000000000057,UNKNOWN
2026-04-05T03:06,-0.14000000000000057,UNKNOWN
2026-04-05T03:07,-0.03999999999999915,UNKNOWN
2026-04-05T03:08,-0.14000000000000057,UNKNOWN
2026-04-05T03:09,-0.240000000000002,UNKNOWN
2026-04-05T03:10,-0.5399999999999991,UNKNOWN
2026-04-05T03:11,-0.5399999999999991,UNKNOWN
2026-04-05T03:12,-0.44000000000000483,UNKNOWN
2026-04-05T03:13,-0.44000000000000483,UNKNOWN
2026-04-05T03:14,-0.3400000000000034,UNKNOWN
2026-04-05T03:15,-0.14000000000000057,UNKNOWN
2026-04-05T03:16,-0.14000000000000057,UNKNOWN
2026-04-05T03:17,-0.03999999999999915,UNKNOWN
2026-04-05T03:18,0.05999999999999517,UNKNOWN
2026-04-05T03:19,0.05999999999999517,UNKNOWN
2026-04-05T03:20,0.259999999999998,UNKNOWN
2026-04-05T03:21,0.259999999999998,UNKNOWN
2026-04-05T03:22,0.259999999999998,UNKNOWN
2026-04-05T03:23,0.259999999999998,UNKNOWN
2026-04-05T03:24,0.35999999999999943,UNKNOWN
2026-04-05T03:25,0.35999999999999943,UNKNOWN
2026-04-05T03:26,0.46000000000000085,UNKNOWN
2026-04-05T03:27,0.5599999999999952,UNKNOWN
2026-04-05T03:28,0.5599999999999952,UNKNOWN
2026-04-05T03:29,0.5599999999999952,UNKNOWN
2026-04-05T03:30,0.6599999999999966,UNKNOWN
2026-04-05T03:31,0.259999999999998,UNKNOWN
2026-04-05T03:32,-0.14000000000000057,UNKNOWN
2026-04-05T03:33,-0.5399999999999991,UNKNOWN
2026-04-05T03:34,-0.740000000000002,UNKNOWN
2026-04-05T03:35,-1.0399999999999991,UNKNOWN
2026-04-05T03:36,-1.1400000000000006,UNKNOWN
2026-04-05T03:37,-1.240000000000002,UNKNOWN
2026-04-05T03:38,-1.3400000000000034,UNKNOWN
2026-04-05T03:39,-1.3400000000000034,UNKNOWN
2026-04-05T03:40,-0.9400000000000048,UNKNOWN
2026-04-05T03:41,-0.740000000000002,UNKNOWN
2026-04-05T03:42,-0.6400000000000006,UNKNOWN
2026-04-05T03:43,-0.5399999999999991,UNKNOWN
2026-04-05T03:44,-0.3400000000000034,UNKNOWN
2026-04-05T03:45,-0.240000000000002,UNKNOWN
2026-04-05T03:46,-0.03999999999999915,UNKNOWN
2026-04-05T03:47,-0.03999999999999915,UNKNOWN
2026-04-05T03:48,0.05999999999999517,UNKNOWN
2026-04-05T03:49,0.1599999999999966,UNKNOWN
2026-04-05T03:50,0.259999999999998,UNKNOWN
2026-04-05T03:51,0.35999999999999943,UNKNOWN
2026-04-05T03:52,0.35999999999999943,UNKNOWN
2026-04-05T03:53,0.46000000000000085,UNKNOWN
2026-04-05T03:54,0.46000000000000085,UNKNOWN
2026-04-05T03:55,0.46000000000000085,UNKNOWN
2026-04-05T03:56,0.46000000000000085,UNKNOWN
2026-04-05T03:57,0.46000000000000085,UNKNOWN
2026-04-05T03:58,0.46000000000000085,UNKNOWN
2026-04-05T03:59,0.5599999999999952,UNKNOWN
2026-04-05T04:00,0.5599999999999952,UNKNOWN
2026-04-05T04:01,0.5599999999999952,UNKNOWN
2026-04-05T04:02,0.5599999999999952,UNKNOWN
2026-04-05T04:03,0.46000000000000085,UNKNOWN
2026-04-05T04:04,0.46000000000000085,UNKNOWN
2026-04-05T04:05,0.46000000000000085,UNKNOWN
2026-04-05T04:06,0.46000000000000085,UNKNOWN
2026-04-05T04:07,0.46000000000000085,UNKNOWN
2026-04-05T04:08,0.46000000000000085,UNKNOWN
2026-04-05T04:09,0.35999999999999943,UNKNOWN
2026-04-05T04:10,0.46000000000000085,UNKNOWN
2026-04-05T04:11,0.1599999999999966,UNKNOWN
2026-04-05T04:12,-0.03999999999999915,UNKNOWN
2026-04-05T04:13,-0.14000000000000057,UNKNOWN
2026-04-05T04:14,-0.14000000000000057,UNKNOWN
2026-04-05T04:15,-0.240000000000002,UNKNOWN
2026-04-05T04:16,-0.240000000000002,UNKNOWN
2026-04-05T04:17,-0.240000000000002,UNKNOWN
2026-04-05T04:18,-0.14000000000000057,UNKNOWN
2026-04-05T04:19,-0.14000000000000057,UNKNOWN
2026-04-05T04:20,-0.03999999999999915,UNKNOWN
2026-04-05T04:21,0.05999999999999517,UNKNOWN
2026-04-05T04:22,0.05999999999999517,UNKNOWN
2026-04-05T04:23,0.1599999999999966,UNKNOWN
2026-04-05T04:24,0.1599999999999966,UNKNOWN
2026-04-05T04:25,0.259999999999998,UNKNOWN
2026-04-05T04:26,0.259999999999998,UNKNOWN
