recorded_time,temperature,sensor_type
2026-04-07T00:00,0.3831050228310531,UNKNOWN
2026-04-07T00:01,0.3831050228310531,UNKNOWN
2026-04-07T00:02,0.3831050228310531,UNKNOWN
2026-04-07T00:03,0.3831050228310531,UNKNOWN
2026-04-07T00:04,0.4831050228310545,UNKNOWN
2026-04-07T00:05,0.4831050228310545,UNKNOWN
2026-04-07T00:06,0.4831050228310545,UNKNOWN
2026-04-07T00:07,0.4831050228310545,UNKNOWN
2026-04-07T00:08,0.5831050228310488,UNKNOWN
2026-04-07T00:09,0.5831050228310488,UNKNOWN
2026-04-07T00:10,0.5831050228310488,UNKNOWN
2026-04-07T00:11,0.6831050228310502,UNKNOWN
2026-04-07T00:12,0.7831050228310517,UNKNOWN
2026-04-07T00:13,0.7831050228310517,UNKNOWN
2026-04-07T00:14,0.8831050228310531,UNKNOWN
2026-04-07T00:15,0.8831050228310531,UNKNOWN
2026-04-07T00:16,0.8831050228310531,UNKNOWN
2026-04-07T00:17,0.9831050228310545,UNKNOWN
2026-04-07T00:18,0.9831050228310545,UNKNOWN
2026-04-07T00:19,0.9831050228310545,UNKNOWN
2026-04-07T00:20,1.0831050228310488,UNKNOWN
2026-04-07T00:21,1.0831050228310488,UNKNOWN
2026-04-07T00:22,1.0831050228310488,UNKNOWN
2026-04-07T00:23,1.0831050228310488,UNKNOWN
2026-04-07T00:24,1.1831050228310502,UNKNOWN
2026-04-07T00:25,1.1831050228310502,UNKNOWN
2026-04-07T00:26,1.1831050228310502,UNKNOWN
2026-04-07T00:27,1.1831050228310502,UNKNOWN
2026-04-07T00:28,1.1831050228310502,UNKNOWN
2026-04-07T00:29,1.1831050228310502,UNKNOWN
2026-04-07T00:30,1.2831050228310517,UNKNOWN
2026-04-07T00:31,0.9831050228310545,UNKNOWN
2026-04-07T00:32,0.18310502283105023,UNKNOWN
2026-04-07T00:34,-0.016894977168945502,UNKNOWN
2026-04-07T00:35,-0.31689497716894977,UNKNOWN
2026-04-07T00:36,-0.4168949771689512,UNKNOWN
2026-04-07T00:37,-0.5168949771689455,UNKNOWN
2026-04-07T00:38,-0.6168949771689469,UNKNOWN
2026-04-07T00:39,-0.7168949771689483,UNKNOWN
2026-04-07T00:40,-0.6168949771689469,UNKNOWN
2026-04-07T00:41,-0.5168949771689455,UNKNOWN
2026-04-07T00:42,-0.5168949771689455,UNKNOWN
2026-04-07T00:43,-0.31689497716894977,UNKNOWN
2026-04-07T00:44,-0.21689497716894834,UNKNOWN
2026-04-07T00:45,-0.21689497716894834,UNKNOWN
2026-04-07T00:46,-0.21689497716894834,UNKNOWN
2026-04-07T00:47,-0.11689497716894692,UNKNOWN
2026-04-07T00:48,-0.11689497716894692,UNKNOWN
2026-04-07T00:49,-0.11689497716894692,UNKNOWN
2026-04-07T00:50,-0.016894977168945502,UNKNOWN
2026-04-07T00:51,-0.016894977168945502,UNKNOWN
2026-04-07T00:52,-0.016894977168945502,UNKNOWN
2026-04-07T00:53,0.08310502283104881,UNKNOWN
2026-04-07T00:54,0.08310502283104881,UNKNOWN
2026-04-07T00:55,0.08310502283104881,UNKNOWN
2026-04-07T00:56,0.08310502283104881,UNKNOWN
2026-04-07T00:57,0.08310502283104881,UNKNOWN
2026-04-07T00:58,0.18310502283105023,UNKNOWN
2026-04-07T00:59,0.18310502283105023,UNKNOWN
2026-04-07T01:00,0.18310502283105023,UNKNOWN
2026-04-07T01:01,0.08310502283104881,UNKNOWN
2026-04-07T01:02,0.28310502283105166,UNKNOWN
2026-04-07T01:03,0.18310502283105023,UNKNOWN
2026-04-07T01:04,0.18310502283105023,UNKNOWN
2026-04-07T01:05,0.18310502283105023,UNKNOWN
2026-04-07T01:06,0.08310502283104881,UNKNOWN
2026-04-07T01:07,0.08310502283104881,UNKNOWN
2026-04-07T01:08,0.18310502283105023,UNKNOWN
2026-04-07T01:09,0.08310502283104881,UNKNOWN
2026-04-07T01:10,0.18310502283105023,UNKNOWN
2026-04-07T01:11,0.18310502283105023,UNKNOWN
2026-04-07T01:12,0.18310502283105023,UNKNOWN
2026-04-07T01:13,0.18310502283105023,UNKNOWN
2026-04-07T01:14,0.18310502283105023,UNKNOWN
2026-04-07T01:15,0.18310502283105023,UNKNOWN
2026-04-07T01:16,0.08310502283104881,UNKNOWN
2026-04-07T01:17,-0.016894977168945502,UNKNOWN
2026-04-07T01:18,0.08310502283104881,UNKNOWN
2026-04-07T01:19,-0.016894977168945502,UNKNOWN
2026-04-07T01:20,-0.016894977168945502,UNKNOWN
2026-04-07T01:21,-0.016894977168945502,UNKNOWN
2026-04-07T01:22,-0.016894977168945502,UNKNOWN
2026-04-07T01:23,-0.016894977168945502,UNKNOWN
2026-04-07T01:24,-0.016894977168945502,UNKNOWN
2026-04-07T01:25,0.08310502283104881,UNKNOWN
2026-04-07T01:26,0.08310502283104881,UNKNOWN
2026-04-07T01:27,0.08310502283104881,UNKNOWN
2026-04-07T01:28,0.08310502283104881,UNKNOWN
2026-04-07T01:29,0.18310502283105023,UNKNOWN
2026-04-07T01:30,0.08310502283104881,UNKNOWN
2026-04-07T01:31,0.08310502283104881,UNKNOWN
2026-04-07T01:32,0.08310502283104881,UNKNOWN
2026-04-07T01:33,0.08310502283104881,UNKNOWN
2026-04-07T01:34,0.08310502283104881,UNKNOWN
2026-04-07T01:35,0.08310502283104881,UNKNOWN
2026-04-07T01:36,0.18310502283105023,UNKNOWN
2026-04-07T01:37,0.08310502283104881,UNKNOWN
2026-04-07T01:38,0.08310502283104881,UNKNOWN
2026-04-07T01:39,0.08310502283104881,UNKNOWN
2026-04-07T01:40,0.08310502283104881,UNKNOWN
2026-04-07T01:41,0.08310502283104881,UNKNOWN
2026-04-07T01:42,0.08310502283104881,UNKNOWN
2026-04-07T01:43,0.08310502283104881,UNKNOWN
2026-04-07T01:44,0.08310502283104881,UNKNOWN
2026-04-07T01:45,-0.11689497716894692,UNKNOWN
2026-04-07T01:46,-0.4168949771689512,UNKNOWN
2026-04-07T01:47,-0.6168949771689469,UNKNOWN
2026-04-07T01:48,-0.7168949771689483,UNKNOWN
2026-04-07T01:49,-0.6168949771689469,UNKNOWN
2026-04-07T01:50,-0.5168949771689455,UNKNOWN
2026-04-07T01:51,-0.4168949771689512,UNKNOWN
2026-04-07T01:52,-0.31689497716894977,UNKNOWN
2026-04-07T01:53,-0.21689497716894834,UNKNOWN
2026-04-07T01:54,-0.016894977168945502,UNKNOWN
2026-04-07T01:55,0.08310502283104881,UNKNOWN
2026-04-07T01:56,0.08310502283104881,UNKNOWN
2026-04-07T01:57,0.08310502283104881,UNKNOWN
2026-04-07T01:58,0.28310502283105166,UNKNOWN
2026-04-07T01:59,0.18310502283105023,UNKNOWN
2026-04-07T02:00,0.28310502283105166,UNKNOWN
2026-04-07T02:01,0.28310502283105166,UNKNOWN
2026-04-07T02:02,0.28310502283105166,UNKNOWN
2026-04-07T02:03,-0.016894977168945502,UNKNOWN
2026-04-07T02:04,-0.31689497716894977,UNKNOWN
2026-04-07T02:05,-0.6168949771689469,UNKNOWN
2026-04-07T02:06,-0.6168949771689469,UNKNOWN
2026-04-07T02:07,-0.9168949771689512,UNKNOWN
2026-04-07T02:08,-0.8168949771689498,UNKNOWN
2026-04-07T02:09,-0.6168949771689469,UNKNOWN
2026-04-07T02:10,-0.31689497716894977,UNKNOWN
2026-04-07T02:11,-0.31689497716894977,UNKNOWN
2026-04-07T02:12,-0.4168949771689512,UNKNOWN
2026-04-07T02:13,-0.5168949771689455,UNKNOWN
2026-04-07T02:14,-0.6168949771689469,UNKNOWN
2026-04-07T02:15,-0.6168949771689469,UNKNOWN
2026-04-07T02:16,-0.8168949771689498,UNKNOWN
2026-04-07T02:17,-0.9168949771689512,UNKNOWN
2026-04-07T02:18,-0.9168949771689512,UNKNOWN
2026-04-07T02:19,-1.116894977168947,UNKNOWN
2026-04-07T02:20,-1.116894977168947,UNKNOWN
2026-04-07T02:21,-0.8168949771689498,UNKNOWN
2026-04-07T02:22,-0.5168949771689455,UNKNOWN
2026-04-07T02:23,-0.21689497716894834,UNKNOWN
2026-04-07T02:24,-0.016894977168945502,UNKNOWN
2026-04-07T02:25,0.18310502283105023,UNKNOWN
2026-04-07T02:26,0.3831050228310531,UNKNOWN
2026-04-07T02:27,0.4831050228310545,UNKNOWN
2026-04-07T02:28,0.5831050228310488,UNKNOWN
2026-04-07T02:29,0.7831050228310517,UNKNOWN
2026-04-07T02:30,0.8831050228310531,UNKNOWN
2026-04-07T02:31,0.8831050228310531,UNKNOWN
2026-04-07T02:32,0.8831050228310531,UNKNOWN
2026-04-07T02:33,1.0831050228310488,UNKNOWN
2026-04-07T02:34,1.0831050228310488,UNKNOWN
2026-04-07T02:35,1.0831050228310488,UNKNOWN
2026-04-07T02:36,1.0831050228310488,UNKNOWN
2026-04-07T02:37,1.1831050228310502,UNKNOWN
2026-04-07T02:38,1.1831050228310502,UNKNOWN
2026-04-07T02:39,1.1831050228310502,UNKNOWN
2026-04-07T02:40,1.1831050228310502,UNKNOWN
2026-04-07T02:41,1.1831050228310502,UNKNOWN
2026-04-07T02:42,0.9831050228310545,UNKNOWN
2026-04-07T02:43,0.7831050228310517,UNKNOWN
2026-04-07T02:44,0.5831050228310488,UNKNOWN
2026-04-07T02:45,0.4831050228310545,UNKNOWN
2026-04-07T02:46,0.4831050228310545,UNKNOWN
2026-04-07T02:47,0.4831050228310545,UNKNOWN
2026-04-07T02:48,0.3831050228310531,UNKNOWN
2026-04-07T02:49,0.3831050228310531,UNKNOWN
2026-04-07T02:50,0.28310502283105166,UNKNOWN
2026-04-07T02:51,0.28310502283105166,UNKNOWN
2026-04-07T02:52,0.28310502283105166,UNKNOWN
2026-04-07T02:53,0.28310502283105166,UNKNOWN
2026-04-07T02:54,0.28310502283105166,UNKNOWN
2026-04-07T02:55,0.3831050228310531,UNKNOWN
2026-04-07T02:56,0.4831050228310545,UNKNOWN
2026-04-07T02:57,0.4831050228310545,UNKNOWN
2026-04-07T02:58,0.5831050228310488,UNKNOWN
2026-04-07T02:59,0.5831050228310488,UNKNOWN
2026-04-07T03:00,0.4831050228310545,UNKNOWN
2026-04-07T03:01,0.28310502283105166,UNKNOWN
2026-04-07T03:02,0.08310502283104881,UNKNOWN
2026-04-07T03:03,-0.016894977168945502,UNKNOWN
2026-04-07T03:04,-0.11689497716894692,UNKNOWN
2026-04-07T03:05,-0.21689497716894834,UNKNOWN
2026-04-07T03:06,-0.31689497716894977,UNKNOWN
2026-04-07T03:07,-0.31689497716894977,UNKNOWN
2026-04-07T03:08,-0.4168949771689512,UNKNOWN
2026-04-07T03:09,-0.4168949771689512,UNKNOWN
2026-04-07T03:10,-0.5168949771689455,UNKNOWN
2026-04-07T03:11,-0.5168949771689455,UNKNOWN
2026-04-07T03:12,-0.5168949771689455,UNKNOWN
2026-04-07T03:13,-0.5168949771689455,UNKNOWN
2026-04-07T03:14,-0.5168949771689455,UNKNOWN
2026-04-07T03:15,-0.7168949771689483,UNKNOWN
2026-04-07T03:16,-0.7168949771689483,UNKNOWN
2026-04-07T03:17,-0.8168949771689498,UNKNOWN
2026-04-07T03:18,-0.8168949771689498,UNKNOWN
2026-04-07T03:19,-0.9168949771689512,UNKNOWN
2026-04-07T03:20,-0.9168949771689512,UNKNOWN
2026-04-07T03:21,-0.9168949771689512,UNKNOWN
2026-04-07T03:22,-0.9168949771689512,UNKNOWN
2026-04-07T03:23,-1.0168949771689455,UNKNOWN
2026-04-07T03:24,-1.0168949771689455,UNKNOWN
2026-04-07T03:25,-1.0168949771689455,UNKNOWN
2026-04-07T03:26,-0.9168949771689512,UNKNOWN
2026-04-07T03:27,-1.0168949771689455,UNKNOWN
2026-04-07T03:28,-1.0168949771689455,UNKNOWN
2026-04-07T03:29,-1.116894977168947,UNKNOWN
2026-04-07T03:30,-1.0168949771689455,UNKNOWN
2026-04-07T03:31,-1.0168949771689455,UNKNOWN
2026-04-07T03:32,-1.0168949771689455,UNKNOWN
2026-04-07T03:33,-1.0168949771689455,UNKNOWN
2026-04-07T03:34,-1.116894977168947,UNKNOWN
2026-04-07T03:35,-1.116894977168947,UNKNOWN
2026-04-07T03:36,-1.0168949771689455,UNKNOWN
2026-04-07T03:37,-1.0168949771689455,UNKNOWN
2026-04-07T03:38,-0.9168949771689512,UNKNOWN
2026-04-07T03:39,-0.9168949771689512,UNKNOWN
2026-04-07T03:40,-0.8168949771689498,UNKNOWN
2026-04-07T03:41,-0.7168949771689483,UNKNOWN
2026-04-07T03:42,-0.6168949771689469,UNKNOWN
2026-04-07T03:43,-0.5168949771689455,UNKNOWN
2026-04-07T03:44,-0.5168949771689455,UNKNOWN
2026-04-07T03:45,-0.4168949771689512,UNKNOWN
2026-04-07T03:46,-0.5168949771689455,UNKNOWN
2026-04-07T03:47,-0.7168949771689483,UNKNOWN
2026-04-07T03:48,-0.8168949771689498,UNKNOWN
2026-04-07T03:49,-0.7168949771689483,UNKNOWN
2026-04-07T03:50,-0.6168949771689469,UNKNOWN
2026-04-07T03:51,-0.5168949771689455,UNKNOWN
2026-04-07T03:52,-0.5168949771689455,UNKNOWN
2026-04-07T03:53,-0.4168949771689512,UNKNOWN
2026-04-07T03:54,-0.31689497716894977,UNKNOWN
2026-04-07T03:55,-0.21689497716894834,UNKNOWN
2026-04-07T03:56,-0.11689497716894692,UNKNOWN
2026-04-07T03:57,-0.016894977168945502,UNKNOWN
