recorded_time,temperature,sensor_type
2026-04-03T00:00,1.3599999999999994,UNKNOWN
2026-04-03T00:01,1.4600000000000009,UNKNOWN
2026-04-03T00:02,1.4600000000000009,UNKNOWN
2026-04-03T00:03,1.5599999999999952,UNKNOWN
2026-04-03T00:04,1.6599999999999966,UNKNOWN
2026-04-03T00:05,1.6599999999999966,UNKNOWN
2026-04-03T00:06,1.759999999999998,UNKNOWN
2026-04-03T00:07,1.8599999999999994,UNKNOWN
2026-04-03T00:08,1.9600000000000009,UNKNOWN
2026-04-03T00:09,1.9600000000000009,UNKNOWN
2026-04-03T00:10,1.9600000000000009,UNKNOWN
2026-04-03T00:11,1.8599999999999994,UNKNOWN
2026-04-03T00:12,1.8599999999999994,UNKNOWN
2026-04-03T00:13,1.759999999999998,UNKNOWN
2026-04-03T00:14,1.759999999999998,UNKNOWN
2026-04-03T00:15,1.759999999999998,UNKNOWN
2026-04-03T00:16,1.6599999999999966,UNKNOWN
2026-04-03T00:17,1.759999999999998,UNKNOWN
2026-04-03T00:18,1.759999999999998,UNKNOWN
2026-04-03T00:19,1.759999999999998,UNKNOWN
2026-04-03T00:20,1.759999999999998,UNKNOWN
2026-04-03T00:21,1.759999999999998,UNKNOWN
2026-04-03T00:22,1.759999999999998,UNKNOWN
2026-04-03T00:23,1.759999999999998,UNKNOWN
2026-04-03T00:24,1.8599999999999994,UNKNOWN
2026-04-03T00:25,1.8599999999999994,UNKNOWN
2026-04-03T00:26,1.8599999999999994,UNKNOWN
2026-04-03T00:27,1.8599999999999994,UNKNOWN
2026-04-03T00:28,1.8599999999999994,UNKNOWN
2026-04-03T00:29,1.759999999999998,UNKNOWN
2026-04-03T00:30,1.8599999999999994,UNKNOWN
2026-04-03T00:31,1.759999999999998,UNKNOWN
2026-04-03T00:32,1.8599999999999994,UNKNOWN
2026-04-03T00:34,1.759999999999998,UNKNOWN
2026-04-03T00:35,1.759999999999998,UNKNOWN
2026-04-03T00:36,1.759999999999998,UNKNOWN
2026-04-03T00:37,1.759999999999998,UNKNOWN
2026-04-03T00:38,1.8599999999999994,UNKNOWN
2026-04-03T00:39,1.759999999999998,UNKNOWN
2026-04-03T00:40,1.8599999999999994,UNKNOWN
2026-04-03T00:41,1.8599999999999994,UNKNOWN
2026-04-03T00:42,1.8599999999999994,UNKNOWN
2026-04-03T00:43,1.759999999999998,UNKNOWN
2026-04-03T00:44,1.5599999999999952,UNKNOWN
2026-04-03T00:45,1.4600000000000009,UNKNOWN
2026-04-03T00:46,1.4600000000000009,UNKNOWN
2026-04-03T00:47,1.3599999999999994,UNKNOWN
2026-04-03T00:48,1.3599999999999994,UNKNOWN
2026-04-03T00:49,1.259999999999998,UNKNOWN
