recorded_time,temperature,sensor_type
2026-04-09T00:00,-3.1169387755102065,UNKNOWN
2026-04-09T00:01,-3.016938775510205,UNKNOWN
2026-04-09T00:02,-2.916938775510207,UNKNOWN
2026-04-09T00:03,-2.8169387755102058,UNKNOWN
2026-04-09T00:04,-2.716938775510208,UNKNOWN
2026-04-09T00:05,-2.716938775510208,UNKNOWN
2026-04-09T00:06,-2.6169387755102065,UNKNOWN
2026-04-09T00:07,-2.6169387755102065,UNKNOWN
2026-04-09T00:08,-2.6169387755102065,UNKNOWN
2026-04-09T00:09,-2.6169387755102065,UNKNOWN
2026-04-09T00:10,-2.6169387755102065,UNKNOWN
2026-04-09T00:11,-2.6169387755102065,UNKNOWN
2026-04-09T00:12,-2.6169387755102065,UNKNOWN
2026-04-09T00:13,-2.516938775510205,UNKNOWN
2026-04-09T00:14,-2.516938775510205,UNKNOWN
2026-04-09T00:15,-2.416938775510207,UNKNOWN
2026-04-09T00:16,-2.3169387755102058,UNKNOWN
2026-04-09T00:17,-2.416938775510207,UNKNOWN
2026-04-09T00:18,-2.516938775510205,UNKNOWN
2026-04-09T00:19,-2.716938775510208,UNKNOWN
2026-04-09T00:20,-2.516938775510205,UNKNOWN
2026-04-09T00:21,-2.416938775510207,UNKNOWN
2026-04-09T00:22,-2.6169387755102065,UNKNOWN
2026-04-09T00:23,-2.916938775510207,UNKNOWN
2026-04-09T00:24,-3.3169387755102058,UNKNOWN
2026-04-09T00:25,-3.6169387755102065,UNKNOWN
2026-04-09T00:26,-3.716938775510208,UNKNOWN
2026-04-09T00:27,-3.8169387755102058,UNKNOWN
2026-04-09T00:28,-3.916938775510207,UNKNOWN
2026-04-09T00:29,-3.716938775510208,UNKNOWN
2026-04-09T00:30,-3.516938775510205,UNKNOWN
2026-04-09T00:31,-3.216938775510208,UNKNOWN
2026-04-09T00:32,-3.016938775510205,UNKNOWN
2026-04-09T00:33,-2.716938775510208,UNKNOWN
2026-04-09T00:34,-2.516938775510205,UNKNOWN
2026-04-09T00:35,-2.3169387755102058,UNKNOWN
2026-04-09T00:36,-2.1169387755102065,UNKNOWN
2026-04-09T00:37,-2.1169387755102065,UNKNOWN
2026-04-09T00:38,-2.016938775510205,UNKNOWN
2026-04-09T00:39,-1.9169387755102072,UNKNOWN
2026-04-09T00:40,-1.9169387755102072,UNKNOWN
2026-04-09T00:41,-1.716938775510208,UNKNOWN
2026-04-09T00:42,-1.716938775510208,UNKNOWN
2026-04-09T00:43,-1.6169387755102065,UNKNOWN
2026-04-09T00:44,-1.6169387755102065,UNKNOWN
2026-04-09T00:45,-1.516938775510205,UNKNOWN
2026-04-09T00:46,-1.516938775510205,UNKNOWN
2026-04-09T00:47,-1.516938775510205,UNKNOWN
2026-04-09T00:48,-1.4169387755102036,UNKNOWN
2026-04-09T00:49,-1.3169387755102093,UNKNOWN
2026-04-09T00:50,-1.3169387755102093,UNKNOWN
2026-04-09T00:51,-1.3169387755102093,UNKNOWN
2026-04-09T00:52,-1.216938775510208,UNKNOWN
2026-04-09T00:53,-1.1169387755102065,UNKNOWN
2026-04-09T00:54,-1.016938775510205,UNKNOWN
2026-04-09T00:55,-1.016938775510205,UNKNOWN
2026-04-09T00:56,-1.016938775510205,UNKNOWN
2026-04-09T00:57,-0.9169387755102036,UNKNOWN
2026-04-09T00:58,-0.8169387755102093,UNKNOWN
2026-04-09T00:59,-0.8169387755102093,UNKNOWN
2026-04-09T01:00,-0.8169387755102093,UNKNOWN
2026-04-09T01:01,-0.7169387755102079,UNKNOWN
2026-04-09T01:02,-0.7169387755102079,UNKNOWN
2026-04-09T01:03,-0.7169387755102079,UNKNOWN
2026-04-09T01:04,-0.5169387755102051,UNKNOWN
2026-04-09T01:05,-0.5169387755102051,UNKNOWN
2026-04-09T01:06,-0.41693877551020364,UNKNOWN
2026-04-09T01:07,-0.41693877551020364,UNKNOWN
2026-04-09T01:08,-0.41693877551020364,UNKNOWN
2026-04-09T01:09,-0.5169387755102051,UNKNOWN
2026-04-09T01:10,-0.6169387755102065,UNKNOWN
2026-04-09T01:11,-0.7169387755102079,UNKNOWN
2026-04-09T01:12,-0.7169387755102079,UNKNOWN
2026-04-09T01:13,-0.7169387755102079,UNKNOWN
2026-04-09T01:14,-0.8169387755102093,UNKNOWN
2026-04-09T01:15,-0.8169387755102093,UNKNOWN
2026-04-09T01:16,-0.8169387755102093,UNKNOWN
2026-04-09T01:17,-0.9169387755102036,UNKNOWN
2026-04-09T01:18,-0.9169387755102036,UNKNOWN
2026-04-09T01:19,-0.9169387755102036,UNKNOWN
2026-04-09T01:20,-0.9169387755102036,UNKNOWN
2026-04-09T01:21,-1.016938775510205,UNKNOWN
2026-04-09T01:22,-1.016938775510205,UNKNOWN
2026-04-09T01:23,-1.1169387755102065,UNKNOWN
2026-04-09T01:24,-1.216938775510208,UNKNOWN
2026-04-09T01:25,-1.1169387755102065,UNKNOWN
2026-04-09T01:26,-1.216938775510208,UNKNOWN
2026-04-09T01:27,-1.216938775510208,UNKNOWN
2026-04-09T01:28,-1.216938775510208,UNKNOWN
2026-04-09T01:29,-1.216938775510208,UNKNOWN
2026-04-09T01:30,-1.216938775510208,UNKNOWN
2026-04-09T01:31,-1.216938775510208,UNKNOWN
2026-04-09T01:32,-1.216938775510208,UNKNOWN
2026-04-09T01:33,-1.216938775510208,UNKNOWN
2026-04-09T01:34,-1.216938775510208,UNKNOWN
2026-04-09T01:35,-1.216938775510208,UNKNOWN
2026-04-09T01:36,-1.3169387755102093,UNKNOWN
2026-04-09T01:37,-1.3169387755102093,UNKNOWN
2026-04-09T01:38,-1.3169387755102093,UNKNOWN
2026-04-09T01:39,-1.3169387755102093,UNKNOWN
2026-04-09T01:40,-1.3169387755102093,UNKNOWN
2026-04-09T01:41,-1.4169387755102036,UNKNOWN
2026-04-09T01:42,-1.4169387755102036,UNKNOWN
2026-04-09T01:43,-1.3169387755102093,UNKNOWN
2026-04-09T01:44,-1.3169387755102093,UNKNOWN
2026-04-09T01:45,-1.3169387755102093,UNKNOWN
2026-04-09T01:46,-1.4169387755102036,UNKNOWN
2026-04-09T01:47,-1.516938775510205,UNKNOWN
2026-04-09T01:48,-1.4169387755102036,UNKNOWN
2026-04-09T01:49,-1.4169387755102036,UNKNOWN
2026-04-09T01:50,-1.516938775510205,UNKNOWN
2026-04-09T01:51,-1.4169387755102036,UNKNOWN
2026-04-09T01:52,-1.4169387755102036,UNKNOWN
2026-04-09T01:53,-1.516938775510205,UNKNOWN
2026-04-09T01:54,-1.4169387755102036,UNKNOWN
2026-04-09T01:55,-1.4169387755102036,UNKNOWN
