recorded_time,temperature,sensor_type
2026-04-08T00:00,2.0330831236604254,UNKNOWN
2026-04-08T00:01,2.0330831236604254,UNKNOWN
2026-04-08T00:02,2.0330831236604254,UNKNOWN
2026-04-08T00:03,2.0330831236604254,UNKNOWN
2026-04-08T00:04,2.0330831236604254,UNKNOWN
2026-04-08T00:05,1.933083123660424,UNKNOWN
2026-04-08T00:06,1.8330831236604226,UNKNOWN
2026-04-08T00:07,1.7330831236604212,UNKNOWN
2026-04-08T00:08,1.7330831236604212,UNKNOWN
2026-04-08T00:09,1.6330831236604197,UNKNOWN
2026-04-08T00:10,1.5330831236604254,UNKNOWN
2026-04-08T00:11,1.433083123660424,UNKNOWN
2026-04-08T00:12,1.2330831236604212,UNKNOWN
2026-04-08T00:13,1.0330831236604254,UNKNOWN
2026-04-08T00:14,0.933083123660424,UNKNOWN
2026-04-08T00:15,0.8330831236604226,UNKNOWN
2026-04-08T00:16,0.8330831236604226,UNKNOWN
2026-04-08T00:17,0.8330831236604226,UNKNOWN
2026-04-08T00:18,0.933083123660424,UNKNOWN
2026-04-08T00:19,0.933083123660424,UNKNOWN
2026-04-08T00:20,0.8330831236604226,UNKNOWN
2026-04-08T00:21,0.933083123660424,UNKNOWN
2026-04-08T00:22,0.933083123660424,UNKNOWN
2026-04-08T00:23,0.933083123660424,UNKNOWN
2026-04-08T00:24,1.0330831236604254,UNKNOWN
2026-04-08T00:25,1.1330831236604197,UNKNOWN
2026-04-08T00:26,1.1330831236604197,UNKNOWN
2026-04-08T00:27,1.1330831236604197,UNKNOWN
2026-04-08T00:28,1.2330831236604212,UNKNOWN
2026-04-08T00:29,1.2330831236604212,UNKNOWN
2026-04-08T00:30,1.3330831236604226,UNKNOWN
2026-04-08T00:31,1.3330831236604226,UNKNOWN
2026-04-08T00:32,1.3330831236604226,UNKNOWN
2026-04-08T00:33,1.433083123660424,UNKNOWN
2026-04-08T00:34,1.5330831236604254,UNKNOWN
2026-04-08T00:35,1.5330831236604254,UNKNOWN
2026-04-08T00:36,1.6330831236604197,UNKNOWN
2026-04-08T00:37,1.6330831236604197,UNKNOWN
2026-04-08T00:38,1.6330831236604197,UNKNOWN
2026-04-08T00:39,1.7330831236604212,UNKNOWN
2026-04-08T00:40,1.8330831236604226,UNKNOWN
2026-04-08T00:41,1.933083123660424,UNKNOWN
2026-04-08T00:42,1.933083123660424,UNKNOWN
2026-04-08T00:43,1.933083123660424,UNKNOWN
2026-04-08T00:44,1.933083123660424,UNKNOWN
2026-04-08T00:45,1.933083123660424,UNKNOWN
2026-04-08T00:46,1.933083123660424,UNKNOWN
2026-04-08T00:47,1.933083123660424,UNKNOWN
2026-04-08T00:48,1.933083123660424,UNKNOWN
2026-04-08T00:49,1.8330831236604226,UNKNOWN
2026-04-08T00:50,1.6330831236604197,UNKNOWN
2026-04-08T00:51,1.5330831236604254,UNKNOWN
2026-04-08T00:52,1.2330831236604212,UNKNOWN
2026-04-08T00:53,1.0330831236604254,UNKNOWN
2026-04-08T00:54,0.933083123660424,UNKNOWN
2026-04-08T00:55,0.8330831236604226,UNKNOWN
2026-04-08T00:56,0.8330831236604226,UNKNOWN
2026-04-08T00:57,0.8330831236604226,UNKNOWN
2026-04-08T00:58,0.8330831236604226,UNKNOWN
2026-04-08T00:59,0.8330831236604226,UNKNOWN
2026-04-08T01:00,0.8330831236604226,UNKNOWN
2026-04-08T01:01,0.7330831236604212,UNKNOWN
2026-04-08T01:02,0.7330831236604212,UNKNOWN
2026-04-08T01:03,0.8330831236604226,UNKNOWN
2026-04-08T01:04,0.7330831236604212,UNKNOWN
2026-04-08T01:05,0.7330831236604212,UNKNOWN
2026-04-08T01:06,0.7330831236604212,UNKNOWN
2026-04-08T01:07,0.8330831236604226,UNKNOWN
2026-04-08T01:08,0.8330831236604226,UNKNOWN
2026-04-08T01:09,0.8330831236604226,UNKNOWN
2026-04-08T01:10,0.8330831236604226,UNKNOWN
2026-04-08T01:11,0.933083123660424,UNKNOWN
2026-04-08T01:12,0.933083123660424,UNKNOWN
2026-04-08T01:13,0.933083123660424,UNKNOWN
2026-04-08T01:14,0.8330831236604226,UNKNOWN
2026-04-08T01:15,0.933083123660424,UNKNOWN
2026-04-08T01:16,0.933083123660424,UNKNOWN
2026-04-08T01:17,0.933083123660424,UNKNOWN
2026-04-08T01:18,0.933083123660424,UNKNOWN
2026-04-08T01:19,1.0330831236604254,UNKNOWN
2026-04-08T01:20,1.0330831236604254,UNKNOWN
2026-04-08T01:21,1.1330831236604197,UNKNOWN
2026-04-08T01:22,1.1330831236604197,UNKNOWN
2026-04-08T01:23,1.0330831236604254,UNKNOWN
2026-04-08T01:24,1.0330831236604254,UNKNOWN
2026-04-08T01:25,1.0330831236604254,UNKNOWN
2026-04-08T01:26,0.933083123660424,UNKNOWN
2026-04-08T01:27,0.5330831236604254,UNKNOWN
2026-04-08T01:28,0.13308312366041974,UNKNOWN
2026-04-08T01:29,-0.1669168763395774,UNKNOWN
2026-04-08T01:30,-0.36691687633958026,UNKNOWN
2026-04-08T01:31,-0.46691687633957457,UNKNOWN
2026-04-08T01:32,-0.1669168763395774,UNKNOWN
2026-04-08T01:33,0.13308312366041974,UNKNOWN
2026-04-08T01:34,0.3330831236604226,UNKNOWN
2026-04-08T01:35,0.3330831236604226,UNKNOWN
2026-04-08T01:36,0.433083123660424,UNKNOWN
2026-04-08T01:37,0.5330831236604254,UNKNOWN
2026-04-08T01:38,0.6330831236604197,UNKNOWN
2026-04-08T01:39,0.7330831236604212,UNKNOWN
2026-04-08T01:40,0.8330831236604226,UNKNOWN
2026-04-08T01:41,0.933083123660424,UNKNOWN
2026-04-08T01:42,0.933083123660424,UNKNOWN
2026-04-08T01:43,1.1330831236604197,UNKNOWN
2026-04-08T01:44,1.1330831236604197,UNKNOWN
2026-04-08T01:45,1.2330831236604212,UNKNOWN
2026-04-08T01:46,1.2330831236604212,UNKNOWN
2026-04-08T01:47,1.3330831236604226,UNKNOWN
2026-04-08T01:48,1.3330831236604226,UNKNOWN
2026-04-08T01:49,1.3330831236604226,UNKNOWN
2026-04-08T01:50,0.933083123660424,UNKNOWN
2026-04-08T01:51,0.7330831236604212,UNKNOWN
2026-04-08T01:52,0.5330831236604254,UNKNOWN
2026-04-08T01:53,0.433083123660424,UNKNOWN
2026-04-08T01:54,0.3330831236604226,UNKNOWN
2026-04-08T01:55,0.13308312366041974,UNKNOWN
2026-04-08T01:56,0.13308312366041974,UNKNOWN
2026-04-08T01:57,0.03308312366042543,UNKNOWN
2026-04-08T01:58,0.03308312366042543,UNKNOWN
2026-04-08T01:59,-0.1669168763395774,UNKNOWN
2026-04-08T02:00,-0.1669168763395774,UNKNOWN
2026-04-08T02:01,-0.1669168763395774,UNKNOWN
